Date,Global,LATINO,REP DOM,Argentina,Bolivia,Brasil,Chile,Colombia,Costa Rica,Ecuador,El Salvador,Guatemala,Honduras,México,Paraguay,Perú,Panamá,Uruguay,Venezuela
2023-02-17,3.77148,4.21544,3.39021,21.23368,7.4325,2.52117,1.39356,4.10973,3.28733,16.19463,15.88589,2.25413,5.44504,3.64113,2.289,1.91895,2.15785,1.06309,412.21996
2023-02-21,3.75441,4.22415,3.40868,21.78804,7.34019,2.4915,1.34836,4.17111,3.25958,16.29992,16.13167,2.24173,5.39246,3.64468,2.31132,1.88149,2.10845,1.03621,382.91454
2023-02-22,3.7831,4.22073,3.42529,20.86369,7.32231,2.49536,1.40371,4.16009,3.27236,16.35981,16.1438,2.24793,5.45728,3.66412,2.36151,1.91465,2.14059,1.04522,385.87957
2023-02-23,3.71021,4.13945,3.41024,19.78726,7.30215,2.44786,1.40524,3.9476,3.27461,16.19926,15.88926,2.22157,5.422,3.57267,2.34902,1.89334,2.11991,1.03085,393.56706
2023-02-24,3.67353,4.12529,3.38465,19.95233,7.23346,2.41203,1.3954,3.91042,3.20009,16.27757,15.75247,2.17876,5.34701,3.55465,2.32623,1.88354,2.1096,1.02165,396.17296
2023-02-27,3.67461,4.14149,3.38705,19.57481,7.27215,2.42266,1.421,3.86666,3.19673,17.08929,15.41826,2.11372,5.42204,3.57487,2.31556,1.8975,2.14375,1.01155,437.92071
2023-02-28,3.69772,4.1719,3.36977,19.59619,7.41651,2.43757,1.4456,3.93189,3.15652,17.64634,15.12886,2.08222,5.3814,3.6752,2.26945,1.90529,2.16689,1.02632,339.50511
2023-03-01,3.7026,4.20667,3.35375,20.34754,7.35174,2.42409,1.43009,3.95376,3.11734,18.59062,14.95938,2.06775,5.20882,3.70158,2.24645,1.90732,2.15788,1.03412,341.79947
2023-03-02,3.74449,4.2194,3.34697,20.84988,7.34008,2.42738,1.42144,3.98944,3.0618,18.28945,14.84403,2.06687,5.17845,3.72772,2.2163,1.91877,2.1497,1.03793,348.00106
2023-03-03,3.74419,4.15714,3.34774,20.91322,7.44078,2.42186,1.42796,3.91573,3.09754,16.55481,14.41425,2.07239,5.06505,3.71481,2.18417,1.9124,2.15039,1.04572,350.12615
2023-03-06,3.65604,4.09263,3.2533,20.36708,7.43379,2.42381,1.39229,3.84897,2.99538,16.58361,13.82782,2.01594,4.92783,3.64929,2.11987,1.87015,2.13603,0.98893,352.24362
2023-03-07,3.6788,4.13244,3.28064,20.44578,7.43982,2.46372,1.41458,3.88305,3.01181,16.62111,13.87678,2.06748,4.90157,3.71008,2.16407,1.90305,2.19113,1.04572,353.12123
2023-03-08,3.7234,4.15928,3.29336,20.99165,7.80536,2.46683,1.42777,3.92913,3.05105,16.25228,14.08988,2.1079,4.90463,3.76642,2.17858,1.9088,2.1775,1.049,354.18259
2023-03-09,3.82378,4.25362,3.38625,21.48302,8.43623,2.53722,1.49214,4.0511,3.14394,15.84754,14.53337,2.219,5.06406,3.85928,2.27161,1.97421,2.23095,1.10439,361.01829
2023-03-10,3.94853,4.38338,3.5621,22.80035,8.80557,2.61935,1.57088,4.17141,3.33051,16.12969,14.84555,2.36041,5.28136,3.95805,2.36986,2.03842,2.30608,1.17452,363.60264
2023-03-13,4.03687,4.5355,3.76009,23.22366,9.62164,2.7258,1.60939,4.2959,3.49376,17.07366,15.57231,2.51086,5.7792,4.08109,2.46051,2.0921,2.36214,1.19134,352.44883
2023-03-14,3.96474,4.44858,3.65046,23.22518,9.62554,2.62149,1.51496,4.22102,3.37651,17.33806,15.55837,2.3752,5.62544,3.99036,2.34336,2.00278,2.29142,1.08569,350.6291
2023-03-15,4.17662,4.68368,3.93805,23.89518,10.32764,2.77061,1.62195,4.4807,3.59279,18.68022,16.53683,2.6168,5.93945,4.23676,2.55545,2.1354,2.43086,1.17539,353.07954
2023-03-16,4.07213,4.5787,3.85145,23.22107,10.36383,2.65922,1.54375,4.34686,3.4246,18.90117,16.28336,2.50551,5.81954,4.15766,2.48633,2.03974,2.35341,1.10606,359.41365
2023-03-17,4.20845,4.74349,4.08176,23.8809,11.28713,2.77665,1.62952,4.4733,3.58206,19.50332,16.63559,2.68784,6.24637,4.30092,2.62385,2.1439,2.46723,1.19609,361.97339
2023-03-20,4.18175,4.70155,4.01275,23.71508,12.74345,2.69848,1.59011,4.41578,3.48239,19.49008,16.64255,2.61514,6.19994,4.29848,2.51312,2.10825,2.42253,1.15094,364.11707
2023-03-21,4.05361,4.57152,3.82002,23.43416,12.60352,2.5939,1.5375,4.21931,3.25346,18.84625,16.35019,2.44081,6.01115,4.16321,2.38507,2.05345,2.41719,1.12444,366.22181
2023-03-22,4.16838,4.65849,3.85273,24.64892,12.83268,2.66524,1.60566,4.25749,3.32647,18.72167,16.24337,2.53028,6.10323,4.16784,2.47335,2.15921,2.50434,1.21215,368.75425
2023-03-23,4.13863,4.64979,3.81816,25.0084,12.89583,2.68331,1.59735,4.2056,3.3276,18.22954,16.02826,2.50345,6.13338,4.17333,2.45593,2.15896,2.49986,1.20926,370.7194
2023-03-24,4.16081,4.67513,3.85875,25.48467,13.57071,2.70981,1.5996,4.19391,3.36214,18.36877,16.09344,2.50468,6.22659,4.22185,2.49054,2.15377,2.49763,1.19588,373.17436
2023-03-27,4.02727,4.5449,3.67824,25.29046,13.26851,2.57593,1.48949,4.07185,3.15686,18.21337,15.65802,2.31789,5.95581,4.12568,2.36011,2.05947,2.39547,1.08815,375.44821
2023-03-28,4.04954,4.58941,3.70198,24.94738,13.63786,2.57213,1.50882,4.07713,3.19682,19.51724,15.57624,2.32939,5.92861,4.14913,2.39763,2.10095,2.4219,1.14532,371.01184
2023-03-29,4.01576,4.51128,3.66681,23.56588,14.46281,2.52078,1.49659,3.92975,3.19952,19.14509,15.30286,2.3012,5.89164,4.07901,2.37462,2.07411,2.39889,1.14307,367.54113
2023-03-30,3.99453,4.49757,3.67687,23.01789,14.60745,2.52484,1.51071,3.91093,3.22755,19.70595,15.13836,2.31874,5.89911,3.98585,2.37366,2.08541,2.40925,1.15478,374.73793
2023-03-31,3.99623,4.47151,3.69227,23.0183,15.61249,2.53956,1.53192,3.82031,3.28877,19.16768,15.21353,2.36783,5.85355,3.92637,2.37952,2.08601,2.4308,1.18849,342.28928
2023-04-03,3.97067,4.42311,3.60925,22.73874,15.81849,2.51898,1.51176,3.7521,3.26807,18.75344,15.06443,2.36162,5.95052,3.8886,2.31941,2.0479,2.42015,1.18824,344.39968
2023-04-04,4.02667,4.51325,3.62476,23.54756,16.92944,2.54937,1.55163,3.88207,3.32266,19.08174,15.17616,2.40925,6.05854,4.02045,2.35421,2.09766,2.45707,1.2226,346.61737
2023-04-06,4.085,4.59283,3.7207,24.68645,18.01276,2.62899,1.54903,4.0362,3.39975,19.75226,15.50508,2.45799,6.17662,4.08706,2.3891,2.11002,2.46531,1.18189,346.5212
2023-04-07,4.01853,4.52991,3.66572,24.50912,18.4319,2.58072,1.50523,3.97317,3.33866,19.66761,15.51403,2.38862,6.12479,4.00195,2.3187,2.06568,2.40869,1.11377,348.53667
2023-04-10,4.02126,4.53233,3.66392,24.18296,18.52294,2.60111,1.49762,4.00894,3.33942,19.72608,15.56979,2.41111,6.14354,4.01167,2.33254,2.05347,2.40728,1.12203,341.82135
2023-04-11,4.01735,4.52766,3.6619,24.27009,19.06829,2.5961,1.48672,4.02824,3.34118,19.53055,15.52918,2.40139,6.18111,4.00119,2.32689,2.04303,2.3979,1.15688,330.19294
2023-04-12,4.01961,4.51868,3.65223,23.82679,19.24174,2.60554,1.48943,4.03772,3.31763,19.32526,15.54204,2.4069,6.25667,3.99036,2.33891,2.03992,2.39531,1.15989,332.07948
2023-04-13,3.98879,4.49044,3.63208,23.7407,19.81812,2.56566,1.46588,3.99133,3.28414,19.26132,15.39825,2.3857,6.26892,3.96713,2.31459,2.01492,2.36491,1.1125,337.81957
2023-04-14,3.91816,4.42556,3.55781,23.64081,18.97268,2.49465,1.43028,3.95805,3.20668,18.88236,15.15591,2.31639,6.15671,3.90002,2.25259,1.98049,2.331,1.06852,339.68171
2023-04-17,3.91651,4.41405,3.51584,24.14587,18.59116,2.49314,1.40402,3.95975,3.14503,18.63867,14.38832,2.27485,6.06716,3.90719,2.23263,1.96541,2.33513,1.03771,341.61117
2023-04-18,3.95255,4.43918,3.54294,25.18456,18.22584,2.48951,1.42557,3.96256,3.16166,18.609,14.09737,2.30805,6.02776,3.90349,2.2541,1.97577,2.35625,1.0628,346.73069
2023-04-19,4.00758,4.48035,3.57545,26.60968,16.74663,2.50803,1.45204,3.9802,3.17339,18.58619,13.69512,2.33118,6.01043,3.94067,2.29337,1.99722,2.37178,1.08287,336.61498
2023-04-20,4.06446,4.52904,3.64601,26.60244,15.77559,2.55429,1.4824,4.05543,3.22769,18.78161,13.63247,2.39343,6.07852,3.97727,2.39363,2.02583,2.41881,1.11596,342.15331
2023-04-21,4.03595,4.47793,3.61041,26.33603,12.79778,2.51933,1.44642,4.00607,3.17412,18.85896,13.55494,2.36083,5.89586,3.92971,2.36364,1.99073,2.37905,1.07582,397.13466
2023-04-24,4.08699,4.50289,3.67017,26.19262,12.75627,2.55995,1.46988,4.01614,3.22792,19.14474,13.63905,2.41644,5.86098,3.93968,2.42367,2.00006,2.39341,1.09739,393.8626
2023-04-25,4.11352,4.53733,3.70413,26.4433,13.10553,2.63954,1.48786,4.00647,3.28068,19.21243,13.85201,2.49695,5.9725,3.99224,2.47281,2.00684,2.3845,1.09037,396.45582
2023-04-26,4.08251,4.53294,3.65575,26.41977,13.2662,2.63189,1.46508,4.32094,3.23094,18.39969,13.81836,2.45329,5.9395,4.00987,2.44569,1.96674,2.35519,1.05686,398.90517
2023-04-27,4.03202,4.48383,3.58254,26.63549,14.06031,2.57733,1.41898,4.25244,3.17574,17.85292,13.63949,2.38333,5.80938,4.00916,2.39966,1.92512,2.30869,1.02168,406.50757
2023-04-28,4.01227,4.45262,3.59563,26.8358,14.24601,2.5764,1.42591,4.22112,3.11269,17.57016,13.66681,2.40648,5.84559,3.96281,2.45739,1.93202,2.30989,1.04526,347.3878
2023-05-01,3.91799,4.37405,3.49048,26.70589,14.22212,2.49276,1.3638,4.13793,2.985,17.39894,13.55382,2.29128,5.76601,3.91784,2.10502,1.86929,2.24512,0.96154,343.87856
2023-05-02,4.07564,4.5,3.64099,26.54608,14.65007,2.62321,1.45109,4.25263,3.13707,17.59076,13.71256,2.46146,5.95484,4.01494,2.32603,1.98896,2.35925,1.11245,337.02715
2023-05-03,4.08748,4.5188,3.63742,25.65788,14.72611,2.66315,1.46758,4.2512,3.154,17.96334,13.76194,2.50084,5.97115,4.06876,2.35417,2.00628,2.38484,1.12951,342.11228
2023-05-04,4.09491,4.53743,3.64125,25.72245,14.73567,2.66239,1.46168,4.27497,3.13992,18.0556,13.87962,2.48338,5.98674,4.11353,2.3394,2.01097,2.38398,1.12299,332.8209
2023-05-05,4.06578,4.47233,3.59946,25.79303,13.70332,2.62474,1.43964,4.24535,3.12666,16.27486,13.76736,2.42656,5.8609,4.11044,2.2902,2.00636,2.38224,1.1101,347.10085
2023-05-08,4.01532,4.44343,3.55645,25.85579,13.6918,2.57302,1.40539,4.20864,3.06864,16.31252,13.7098,2.3689,5.75385,4.08848,2.23171,1.97874,2.3487,1.07601,338.37085
2023-05-09,4.01217,4.41305,3.53319,25.18165,13.32938,2.54404,1.36581,4.19637,3.04153,16.22681,13.53936,2.34809,5.72158,4.09694,2.21634,1.96901,2.33562,1.08343,340.04689
2023-05-10,4.06983,4.45641,3.604,25.03616,13.04558,2.57708,1.389,4.18893,3.09845,16.90794,13.33063,2.41604,5.81226,4.13778,2.29909,1.991,2.34804,1.11481,341.8847
2023-05-11,4.05429,4.45902,3.63087,25.18529,13.04524,2.58501,1.3986,4.16291,3.12648,16.89844,13.28223,2.42285,5.7557,4.15365,2.31765,1.99489,2.34482,1.12405,348.81516
2023-05-12,4.01247,4.44856,3.60989,25.74471,12.91306,2.55901,1.37828,4.18324,3.06636,16.91573,13.19659,2.38476,5.66039,4.14083,2.2777,1.97756,2.32275,1.07921,350.58611
2023-05-15,4.09968,4.48896,3.64254,25.81608,12.86271,2.56184,1.39603,4.2104,3.07552,17.58565,13.23668,2.38601,5.65923,4.1815,2.30117,1.99394,2.32275,1.07615,352.4136
2023-05-16,4.07857,4.45997,3.61206,25.74111,12.76472,2.50927,1.36631,4.15325,3.03529,17.72841,13.19044,2.35652,5.5915,4.15903,2.29634,1.98241,2.29524,1.06248,338.6182
2023-05-17,4.08372,4.45523,3.61279,25.53742,12.78157,2.50118,1.37423,4.11254,3.01398,18.32153,13.21987,2.34925,5.57214,4.1122,2.30617,1.99459,2.29122,1.05675,340.33169
2023-05-18,4.05434,4.41191,3.56761,25.83767,12.64584,2.43999,1.328,4.04391,2.95389,18.65272,13.08606,2.2977,5.47534,4.0568,2.28531,1.9486,2.22827,1.00918,353.9898
2023-05-19,4.03313,4.40422,3.56382,25.96414,12.64548,2.43238,1.33729,4.028,2.93569,18.56842,13.04896,2.30339,5.46929,4.01898,2.29994,1.94407,2.21348,1.00866,355.87906
2023-05-22,4.02615,4.39621,3.55514,25.7998,12.60639,2.41161,1.36078,4.02879,2.91454,18.36198,13.03355,2.32329,5.42497,4.00344,2.30373,1.95471,2.20037,0.99459,358.05606
2023-05-23,4.05967,4.43356,3.5842,25.82633,12.66364,2.44388,1.39481,4.06252,2.93123,18.34252,13.04493,2.40582,5.46416,4.04397,2.39358,1.98638,2.2212,1.03583,366.35832
2023-05-24,4.02309,4.42046,3.5464,25.8441,12.75702,2.42773,1.36601,4.05959,2.89073,18.57194,13.00849,2.39473,5.45649,4.02996,2.36749,1.97596,2.19654,1.02252,403.49397
2023-05-25,3.97546,4.37759,3.50241,25.83587,12.74885,2.3714,1.33821,4.01148,2.83234,18.61006,12.98565,2.34555,5.33876,4.00111,2.3169,1.94319,2.15821,0.99147,413.54091
2023-05-26,4.00622,4.39968,3.53539,25.83748,12.73725,2.38369,1.3625,4.02546,2.85158,18.81553,12.98913,2.36955,5.33607,4.00679,2.36036,1.95551,2.17911,1.0366,413.5544
2023-05-30,3.98679,4.40706,3.57235,25.55065,12.88639,2.39717,1.39244,4.00624,2.89351,18.61276,12.93684,2.43485,5.39678,4.00912,2.37729,1.97064,2.20739,1.06218,411.80367
2023-05-31,3.99521,4.42142,3.66261,25.94583,12.94511,2.47574,1.44566,4.06065,2.96715,19.11186,13.05715,2.60697,5.46079,4.06362,2.42142,1.99568,2.26858,1.10648,375.52084
2023-06-01,4.03269,4.43728,3.6969,26.17803,13.01116,2.52063,1.43754,4.07668,3.02113,19.12041,13.05097,2.65945,5.51049,4.07513,2.42614,1.94906,2.29469,1.11926,381.69055
2023-06-02,3.87677,4.31799,3.5589,25.48444,12.80307,2.41045,1.35532,3.92118,2.90696,19.22954,12.76042,2.51699,5.28852,3.97525,2.28227,1.86385,2.2153,1.04376,383.67059
2023-06-05,3.88227,4.32403,3.54689,25.15747,12.59094,2.42401,1.39208,3.7971,2.92528,19.07764,12.66136,2.43321,5.24604,4.01543,2.27187,1.91509,2.26137,1.09184,385.84024
2023-06-06,3.85786,4.26194,3.46164,23.88025,12.07861,2.39383,1.39638,3.67768,2.9229,18.76456,12.24065,2.42145,5.14803,4.01698,2.26083,1.91183,2.27363,1.09777,387.9622
2023-06-07,3.77662,4.19022,3.33609,23.34798,11.74906,2.32582,1.3519,3.64208,2.85593,18.56008,11.75605,2.37367,5.04392,3.96091,2.204,1.87027,2.23737,1.04131,390.12934
2023-06-08,3.86588,4.23776,3.32431,23.81571,11.58769,2.36425,1.39633,3.6777,2.93805,18.82747,11.67754,2.44549,5.03633,4.00882,2.28189,1.87891,2.27951,1.09134,396.8161
2023-06-09,3.81811,4.20686,3.29715,23.79548,11.48982,2.34,1.37212,3.63258,2.92618,18.88104,11.48794,2.41787,4.96069,3.98296,2.25228,1.86029,2.26163,1.07193,399.01925
2023-06-12,3.81089,4.19152,3.31424,23.37845,11.26069,2.33258,1.37349,3.60681,2.94093,18.88785,11.35629,2.41836,4.89266,3.96766,2.2496,1.85317,2.2531,1.07805,396.75127
2023-06-13,3.71491,4.09825,3.24796,22.98504,10.89994,2.26797,1.31507,3.49088,2.85697,18.75164,10.96213,2.26973,4.7494,3.88564,2.14967,1.7757,2.19281,1.0121,398.43326
2023-06-14,3.72187,4.10653,3.26646,23.33239,10.81231,2.28314,1.33661,3.47992,2.88567,18.62992,10.74888,2.2366,4.66946,3.88939,2.14805,1.79686,2.20772,1.03784,400.71779
2023-06-15,3.77093,4.14327,3.32182,23.5669,10.95631,2.30814,1.35614,3.58698,2.92159,18.74575,10.76894,2.27361,4.75288,3.88116,2.19558,1.81902,2.21891,1.06965,410.30686
2023-06-16,3.71915,4.09816,3.27905,23.58067,10.76389,2.28997,1.34148,3.55909,2.88168,18.56104,10.726,2.22831,4.66782,3.78852,2.16934,1.78214,2.18976,1.05259,410.8719
2023-06-20,3.77346,4.12627,3.32759,23.55749,10.99464,2.31761,1.3639,3.62406,2.93358,18.5648,10.78123,2.28091,4.79351,3.81362,2.2065,1.78871,2.20815,1.05365,410.91499
2023-06-21,3.74364,4.10033,3.32929,22.6122,11.06725,2.31896,1.36331,3.65023,2.93943,18.48881,10.76847,2.27437,4.85366,3.79347,2.21334,1.77754,2.1836,1.05231,413.36928
2023-06-22,3.67983,4.03423,3.28363,22.00441,10.96775,2.28453,1.32026,3.60732,2.89015,18.24784,10.71377,2.21585,4.87884,3.73473,2.16419,1.71854,2.13658,0.97535,420.98851
2023-06-23,3.7122,4.0775,3.32195,22.259,11.17088,2.32219,1.3594,3.654,2.9239,18.45603,10.78462,2.26522,4.91291,3.77039,2.19689,1.75214,2.17441,0.99993,400.27222
2023-06-26,3.69168,4.05743,3.33378,20.99518,11.15319,2.32408,1.34976,3.67053,2.93512,18.52027,10.79948,2.31775,4.98684,3.76894,2.18858,1.75653,2.18042,0.99733,402.68638
2023-06-27,3.65116,4.03384,3.31454,21.13574,11.19621,2.29779,1.32183,3.64195,2.89782,18.58492,10.83922,2.33059,4.94982,3.7239,2.17552,1.73677,2.15601,0.96544,405.10731
2023-06-28,3.69415,4.0802,3.37817,20.76334,11.28749,2.34397,1.35686,3.73177,2.95269,18.82251,10.9665,2.39225,5.02608,3.76606,2.23189,1.77741,2.19499,1.00905,414.28636
2023-06-29,3.63968,4.05255,3.33164,20.60793,11.11598,2.28971,1.31701,3.70018,2.88708,19.215,10.96038,2.3441,4.94675,3.7585,2.15842,1.74314,2.15939,0.98976,422.09845
2023-07-03,3.58177,3.95584,3.24919,19.97666,11.02609,2.27216,1.28982,3.61448,2.84813,18.94034,10.97421,2.3961,4.90917,3.67924,2.10815,1.67703,2.09311,0.9531,430.29538
2023-07-05,3.53276,3.90878,3.19893,19.57412,11.13823,2.22315,1.26194,3.56805,2.7953,18.97865,10.93121,2.3849,4.9134,3.6325,2.06275,1.63408,2.05183,0.91029,433.10259
2023-07-06,3.593,3.95729,3.2013,20.51784,11.03304,2.24083,1.26029,3.62702,2.74417,19.16295,11.10889,2.39579,4.93415,3.67195,2.05527,1.65076,2.06977,0.90739,441.7515
2023-07-07,3.63024,3.97392,3.16436,20.89654,11.14938,2.2499,1.25847,3.64737,2.73478,19.02714,11.1522,2.38698,4.96184,3.66578,2.07351,1.67191,2.08155,0.92519,449.79891
2023-07-10,3.66646,3.98305,3.16246,20.28789,11.07536,2.28844,1.27883,3.6765,2.75702,18.84882,11.1754,2.42833,5.05773,3.69217,2.07339,1.68447,2.09474,0.96258,452.89035
2023-07-11,3.58874,3.91877,3.10233,19.72672,11.04133,2.2393,1.25428,3.6193,2.72004,18.37777,10.96946,2.31888,4.93187,3.66899,2.03575,1.65811,2.05795,0.93682,448.16828
2023-07-12,3.60064,3.94538,3.12441,20.1713,10.84031,2.26456,1.29856,3.5766,2.77595,17.92978,10.76126,2.36397,4.86526,3.69253,2.06268,1.6982,2.09646,1.00739,451.25686
2023-07-13,3.58333,3.91106,3.08544,20.34852,9.89512,2.25091,1.30664,3.39525,2.82135,17.6456,10.61257,2.45049,4.91116,3.63417,2.07249,1.70424,2.07032,1.01354,460.69207
2023-07-14,3.51387,3.86948,3.0272,21.14934,9.40582,2.21232,1.25954,3.32023,2.73328,17.46893,10.48035,2.35925,4.78203,3.5591,2.00634,1.68501,2.04007,0.98126,463.86491
2023-07-17,3.5256,3.88408,3.0597,20.48752,9.46989,2.2164,1.26811,3.34324,2.73307,17.86434,10.46219,2.28365,4.81173,3.63062,2.02046,1.69384,2.04735,1.0136,467.11875
2023-07-18,3.50153,3.85606,3.04843,20.21814,9.52599,2.19329,1.25523,3.28026,2.72464,17.99431,10.31072,2.19726,4.78106,3.63218,1.99971,1.67961,2.0247,1.00954,466.7034
2023-07-19,3.54266,3.91128,3.08887,20.55192,9.51357,2.19959,1.28805,3.29941,2.76216,18.12209,10.31684,2.23925,4.79621,3.76141,2.044,1.7256,2.07452,1.05321,467.51933
2023-07-20,3.51358,3.89894,3.06869,20.3903,9.37879,2.16893,1.25176,3.28388,2.71594,18.40321,10.27219,2.21657,4.80991,3.79171,2.03933,1.71677,2.05837,1.01318,472.14231
2023-07-21,3.506,3.87809,3.04771,20.04557,9.31911,2.14705,1.24135,3.28041,2.71409,18.39679,10.2479,2.21108,4.78331,3.75256,2.03833,1.73357,2.05261,1.00989,475.59803
2023-07-24,3.46674,3.83928,3.00601,19.52964,9.24497,2.10362,1.218,3.2477,2.66501,18.56649,10.20319,2.20027,4.7098,3.73151,2.00922,1.72515,2.01737,0.98472,479.0507
2023-07-25,3.49005,3.86685,3.01002,19.60671,9.17128,2.10819,1.23079,3.2724,2.67283,18.67326,10.17864,2.21232,4.70107,3.8076,2.02277,1.754,2.03546,0.99729,482.61153
2023-07-26,3.48727,3.86925,3.03507,19.85895,9.12445,2.06027,1.22695,3.26356,2.68624,19.08071,10.15572,2.2254,4.73737,3.77972,2.02993,1.73194,2.0241,0.97796,486.23803
2023-07-27,3.36517,3.78596,2.95752,20.00192,8.96335,1.98278,1.16548,3.16269,2.6027,19.46418,10.01359,2.14257,4.67256,3.60167,1.98788,1.64894,1.93873,0.89477,493.64935
2023-07-28,3.38909,3.78759,2.98504,19.61657,8.9712,2.00737,1.19442,3.17828,2.63246,19.25862,9.92548,2.18264,4.67859,3.55071,2.01136,1.68539,1.96914,0.93146,497.46086
2023-07-31,3.34375,3.74588,2.96769,19.82299,9.08282,1.97355,1.18919,3.13143,2.61932,19.33781,9.34526,2.19819,4.71344,3.5396,2.02439,1.62853,1.94681,0.89415,388.00159
2023-08-01,3.36068,3.75868,2.93877,20.06102,9.45419,1.96968,1.16746,3.13426,2.54212,19.70887,9.17022,2.14202,4.6619,3.63133,1.98985,1.61762,1.91993,0.8443,390.28206
2023-08-02,3.42525,3.81082,2.98351,20.09165,9.8671,2.01502,1.20641,3.16752,2.56622,20.1813,9.30692,2.14622,4.7112,3.66977,2.02789,1.6267,1.95532,0.86191,392.61048
2023-08-03,3.42345,3.81465,2.96625,20.19379,9.91958,2.01011,1.20215,3.17541,2.48133,20.35171,9.3312,2.08416,4.65951,3.63998,2.0114,1.61767,1.94328,0.84787,399.72582
2023-08-04,3.47525,3.85117,3.01269,20.16003,10.11301,2.0733,1.25701,3.18178,2.57154,19.75839,9.37175,2.1786,4.80349,3.66563,2.10614,1.67943,1.99925,0.89353,402.25365
2023-08-07,3.44028,3.84432,2.98328,20.12753,10.15671,2.08005,1.24003,3.16758,2.52179,19.97267,9.35126,2.12786,4.7511,3.66207,2.08745,1.65353,1.98628,0.88928,404.68382
2023-08-08,3.45411,3.8645,3.0358,20.09817,10.43998,2.11293,1.25445,3.17773,2.54532,20.3284,9.40694,2.12768,4.79734,3.69305,2.08966,1.65188,1.99612,0.8877,407.18581
2023-08-09,3.45832,3.85231,3.06124,19.47638,10.46864,2.13857,1.2643,3.18048,2.55199,19.9426,9.429,2.13425,4.77214,3.70316,2.10108,1.6543,2.01473,0.91737,409.70578
2023-08-10,3.36378,3.75998,2.96975,19.06329,10.37901,2.0566,1.1979,3.09784,2.45832,19.00005,9.30927,2.03675,4.65428,3.64404,2.01747,1.59531,1.95292,0.85845,417.53152
2023-08-11,3.35983,3.73923,2.94004,19.16654,10.35303,2.03762,1.20004,3.08897,2.42715,18.2229,9.29297,2.01164,4.63784,3.65235,1.98659,1.58971,1.95866,0.85526,418.82639
2023-08-14,3.42218,3.80415,2.93464,20.88082,10.43634,2.07547,1.21341,3.12803,2.42179,18.45759,9.28729,2.02528,3.75965,3.67356,2.00063,1.61656,1.9878,0.87092,421.49938
2023-08-16,3.49967,3.9016,3.02398,22.1026,10.91852,2.13609,1.27679,3.21578,2.45057,18.08038,9.39653,2.12478,3.76786,3.73317,2.07523,1.67027,2.03522,0.92992,427.02311
2023-08-17,3.55687,3.9403,3.06562,21.69406,11.07698,2.18989,1.31628,3.27434,2.46724,17.73706,9.38836,2.17387,3.746,3.80732,2.08149,1.71748,2.08488,0.96945,435.6455
2023-08-18,3.5801,3.96184,3.09053,21.17263,11.37078,2.19972,1.34969,3.31159,2.47195,18.13976,9.39417,2.19182,3.7555,3.8336,2.092,1.74781,2.11892,0.97641,438.60298
2023-08-21,3.57179,3.9363,3.06371,21.11322,11.38558,2.16518,1.34033,3.31347,2.40826,17.50371,9.32392,2.07385,3.70491,3.8177,2.06504,1.72951,2.1494,0.96395,405.89362
2023-08-23,3.56709,3.9007,3.11449,20.37568,11.59471,2.17063,1.35799,3.31733,2.4821,17.38053,9.05585,2.14427,3.70243,3.73697,2.10768,1.7412,2.15697,0.97425,405.65715
2023-08-24,3.49936,3.8933,3.1113,20.70866,11.62515,2.12089,1.34341,3.3518,2.43664,17.56119,8.92048,2.12314,3.63457,3.71954,2.08597,1.71756,2.12681,0.95369,413.40714
2023-08-25,3.51989,3.90185,3.174,20.66104,11.56552,2.10944,1.34689,3.42037,2.45748,17.64769,8.89019,2.12126,3.60893,3.70781,2.08751,1.7231,2.12874,0.95495,384.71068
2023-08-28,3.5183,3.89364,3.19921,20.50109,11.55381,2.09282,1.3333,3.39668,2.47111,17.66445,8.88001,2.12824,3.64437,3.69032,2.10337,1.71092,2.13349,0.94235,387.09515
2023-08-29,3.52616,3.88584,3.22466,20.45503,11.75167,2.10685,1.33055,3.3588,2.51352,18.06113,8.64244,2.18397,3.72876,3.63703,2.1259,1.68962,2.1058,0.93487,387.18845
2023-08-30,3.50204,3.84247,3.11548,20.73921,11.73001,2.09694,1.32261,3.24391,2.5029,18.15035,8.08994,2.17751,3.72675,3.62241,2.11642,1.64375,2.05724,0.8874,333.6058
2023-08-31,3.53206,3.85053,3.1246,20.96607,11.94328,2.1127,1.3098,3.21291,2.52287,18.50245,7.91662,2.20872,3.71822,3.64565,2.12445,1.63518,2.0348,0.87992,342.20473
2023-09-01,3.49163,3.83208,3.08166,20.85005,11.76,2.09861,1.27884,3.19671,2.46335,19.0615,7.78087,2.14344,3.69282,3.63252,2.05992,1.59678,2.01078,0.8483,344.24576
2023-09-05,3.48738,3.83692,3.06756,21.14606,11.88498,2.10216,1.30358,3.22847,2.42205,18.46558,7.51532,2.10964,3.62596,3.60808,2.05618,1.61572,2.04676,0.85494,346.26506
2023-09-06,3.5344,3.8904,3.12281,21.65276,12.00595,2.12575,1.34375,3.33595,2.44965,17.70196,7.54122,2.127,3.58777,3.6728,2.10257,1.6725,2.12807,0.93458,348.33114
2023-09-07,3.5633,3.89295,3.1588,21.38691,12.14275,2.15571,1.34398,3.36905,2.49538,17.23567,7.74755,2.16282,3.63766,3.63959,2.12338,1.69257,2.13578,0.95624,350.2108
